Site,Date,Depth,chl,Source,depth_used,dz,flag,dist_km,lon_used,lat_used,file
97_dat,2022-01-01,5,0.6327223181724548,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-01,10,0.6326361298561096,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-01,15,0.6325932741165161,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-01,20,0.6325678825378418,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-01,30,0.6325834393501282,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-01,40,0.632659375667572,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-01,50,0.6327298283576965,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-02,5,0.6229550242424011,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-02,10,0.6228852272033691,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-02,15,0.622868001461029,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-02,20,0.6228815317153931,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-02,30,0.6229850649833679,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-02,40,0.6231679916381836,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-02,50,0.6233870387077332,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-03,5,0.6173135638237,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-03,10,0.6171196699142456,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-03,15,0.616980254650116,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-03,20,0.61684250831604,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-03,30,0.6166713833808899,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-03,40,0.6166428923606873,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-03,50,0.6167204976081848,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-04,5,0.6207861304283142,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-04,10,0.6206162571907043,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-04,15,0.6204996705055237,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-04,20,0.6203907132148743,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-04,30,0.6202706098556519,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-04,40,0.6202168464660645,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-04,50,0.620191216468811,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-05,5,0.6207233667373657,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-05,10,0.6207446455955505,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-05,15,0.6207917928695679,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-05,20,0.620880126953125,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-05,30,0.6210982799530029,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-05,40,0.6211494207382202,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-05,50,0.6210786700248718,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-06,5,0.6132540106773376,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-06,10,0.6133834719657898,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-06,15,0.6135316491127014,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-06,20,0.6137447357177734,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-06,30,0.6141901016235352,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-06,40,0.6140928864479065,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-06,50,0.6137811541557312,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-07,5,0.5935904383659363,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-07,10,0.5936852097511292,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-07,15,0.5937820076942444,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-07,20,0.5939096808433533,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-07,30,0.5941184163093567,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-07,40,0.5940532088279724,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-07,50,0.5938975811004639,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-08,5,0.561084508895874,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-08,10,0.5611350536346436,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-08,15,0.5612109899520874,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-08,20,0.5613296031951904,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-08,30,0.5615876317024231,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-08,40,0.5617505311965942,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-08,50,0.5617837309837341,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-09,5,0.5276851058006287,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-09,10,0.5277313590049744,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-09,15,0.5278074741363525,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-09,20,0.5279370546340942,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-09,30,0.528245747089386,MY,30.874561309814453,0.8745613098144531,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-09,40,0.5283620953559875,MY,41.180023193359375,1.180023193359375,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-09,50,0.528232216835022,MY,47.21189498901367,2.788105010986328,0,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-10,5,0.5109015107154846,MY,5.140361309051514,0.14036130905151367,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-10,10,0.5110887289047241,MY,9.822750091552734,0.17724990844726562,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-10,15,0.5112778544425964,MY,13.99103832244873,1.0089616775512695,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
97_dat,2022-01-10,20,0.5115386247634888,MY,19.42980194091797,0.5701980590820312,1,21.29802836219699,140.75,42.25,chl_MY_20220101_20221231.nc
