Site,Date,Depth,chl,Source
98_osh,2020-01-14,20,1.5563465356826782,MY
98_osh,2020-01-14,30,1.5533630847930908,MY
98_osh,2020-01-14,40,1.4119199514389038,MY
98_osh,2020-01-14,50,1.3612403869628906,MY
98_osh,2020-01-15,5,1.575221300125122,MY
98_osh,2020-01-15,10,1.5749696493148804,MY
98_osh,2020-01-15,15,1.574687361717224,MY
98_osh,2020-01-15,20,1.57411789894104,MY
98_osh,2020-01-15,30,1.5721367597579956,MY
98_osh,2020-01-15,40,1.398880124092102,MY
98_osh,2020-01-15,50,1.3408995866775513,MY
98_osh,2020-01-16,5,1.5846554040908811,MY
98_osh,2020-01-16,10,1.583549737930298,MY
98_osh,2020-01-16,15,1.5823724269866943,MY
98_osh,2020-01-16,20,1.5806443691253662,MY
98_osh,2020-01-16,30,1.5773340463638306,MY
98_osh,2020-01-16,40,1.4165350198745728,MY
98_osh,2020-01-16,50,1.3817168474197388,MY
98_osh,2020-01-17,5,1.575919508934021,MY
98_osh,2020-01-17,10,1.5754680633544922,MY
98_osh,2020-01-17,15,1.575031042098999,MY
98_osh,2020-01-17,20,1.574447512626648,MY
98_osh,2020-01-17,30,1.571691632270813,MY
98_osh,2020-01-17,40,1.4268662929534912,MY
98_osh,2020-01-17,50,1.4160481691360474,MY
98_osh,2020-01-18,5,1.587991714477539,MY
98_osh,2020-01-18,10,1.5877867937088013,MY
98_osh,2020-01-18,15,1.5871012210845947,MY
98_osh,2020-01-18,20,1.5853246450424194,MY
98_osh,2020-01-18,30,1.5639259815216064,MY
98_osh,2020-01-18,40,1.4119634628295898,MY
98_osh,2020-01-18,50,1.3716479539871216,MY
98_osh,2020-01-19,5,1.6149545907974243,MY
98_osh,2020-01-19,10,1.6137810945510864,MY
98_osh,2020-01-19,15,1.6103756427764893,MY
98_osh,2020-01-19,20,1.6003016233444214,MY
98_osh,2020-01-19,30,1.4846503734588623,MY
98_osh,2020-01-19,40,1.309414625167847,MY
98_osh,2020-01-19,50,1.2749825716018677,MY
98_osh,2020-01-20,5,1.6164406538009644,MY
98_osh,2020-01-20,10,1.612087965011597,MY
98_osh,2020-01-20,15,1.606218338012695,MY
98_osh,2020-01-20,20,1.590227484703064,MY
98_osh,2020-01-20,30,1.4132068157196045,MY
98_osh,2020-01-20,40,1.182839274406433,MY
98_osh,2020-01-20,50,1.1606967449188232,MY
98_osh,2020-01-21,5,1.5419949293136597,MY
98_osh,2020-01-21,10,1.5381046533584597,MY
98_osh,2020-01-21,15,1.5337920188903809,MY
98_osh,2020-01-21,20,1.526818037033081,MY
98_osh,2020-01-21,30,1.4907231330871582,MY
98_osh,2020-01-21,40,1.2483521699905396,MY
98_osh,2020-01-21,50,1.196655035018921,MY
98_osh,2020-01-22,5,1.4884699583053589,MY
98_osh,2020-01-22,10,1.4865562915802002,MY
98_osh,2020-01-22,15,1.4845809936523438,MY
98_osh,2020-01-22,20,1.4816564321517944,MY
98_osh,2020-01-22,30,1.465254306793213,MY
98_osh,2020-01-22,40,1.3185936212539673,MY
98_osh,2020-01-22,50,1.2959665060043335,MY
98_osh,2020-01-23,5,1.4817909002304075,MY
98_osh,2020-01-23,10,1.48065984249115,MY
98_osh,2020-01-23,15,1.479209065437317,MY
98_osh,2020-01-23,20,1.476320505142212,MY
98_osh,2020-01-23,30,1.459700107574463,MY
98_osh,2020-01-23,40,1.3171576261520386,MY
98_osh,2020-01-23,50,1.293335199356079,MY
98_osh,2020-01-24,5,1.462574481964111,MY
98_osh,2020-01-24,10,1.461692452430725,MY
98_osh,2020-01-24,15,1.46073317527771,MY
98_osh,2020-01-24,20,1.4592400789260864,MY
98_osh,2020-01-24,30,1.453726887702942,MY
98_osh,2020-01-24,40,1.327372908592224,MY
98_osh,2020-01-24,50,1.3118655681610107,MY
98_osh,2020-01-25,5,1.431122660636902,MY
98_osh,2020-01-25,10,1.430850625038147,MY
98_osh,2020-01-25,15,1.4306094646453855,MY
98_osh,2020-01-25,20,1.4303572177886963,MY
98_osh,2020-01-25,30,1.4311490058898926,MY
98_osh,2020-01-25,40,1.331036925315857,MY
98_osh,2020-01-25,50,1.3286871910095217,MY
98_osh,2020-01-26,5,1.4340827465057373,MY
98_osh,2020-01-26,10,1.4340204000473022,MY
98_osh,2020-01-26,15,1.4340496063232422,MY
98_osh,2020-01-26,20,1.434263825416565,MY
98_osh,2020-01-26,30,1.4368748664855957,MY
98_osh,2020-01-26,40,1.339834690093994,MY
98_osh,2020-01-26,50,1.338754177093506,MY
98_osh,2020-01-27,5,1.452481746673584,MY
98_osh,2020-01-27,10,1.4532384872436523,MY
98_osh,2020-01-27,15,1.454025387763977,MY
98_osh,2020-01-27,20,1.455319046974182,MY
98_osh,2020-01-27,30,1.46153461933136,MY
98_osh,2020-01-27,40,1.3698217868804932,MY
98_osh,2020-01-27,50,1.3671711683273315,MY
98_osh,2020-01-28,5,1.4373185634613037,MY
98_osh,2020-01-28,10,1.438206434249878,MY
98_osh,2020-01-28,15,1.4390300512313845,MY
98_osh,2020-01-28,20,1.440139651298523,MY
98_osh,2020-01-28,30,1.4425941705703735,MY
98_osh,2020-01-28,40,1.3618180751800537,MY
98_osh,2020-01-28,50,1.3612020015716553,MY
98_osh,2020-01-29,5,1.3517030477523804,MY
98_osh,2020-01-29,10,1.3523236513137815,MY
98_osh,2020-01-29,15,1.3528233766555786,MY
98_osh,2020-01-29,20,1.3526699542999268,MY
98_osh,2020-01-29,30,1.3471375703811646,MY
98_osh,2020-01-29,40,1.2714380025863647,MY
98_osh,2020-01-29,50,1.271546483039856,MY
98_osh,2020-01-30,5,1.280423283576965,MY
98_osh,2020-01-30,10,1.2804099321365356,MY
98_osh,2020-01-30,15,1.280326008796692,MY
98_osh,2020-01-30,20,1.2794196605682373,MY
98_osh,2020-01-30,30,1.2692912817001345,MY
98_osh,2020-01-30,40,1.1879117488861084,MY
98_osh,2020-01-30,50,1.186974048614502,MY
98_osh,2020-01-31,5,1.2657694816589355,MY
98_osh,2020-01-31,10,1.2659646272659302,MY
98_osh,2020-01-31,15,1.2661882638931274,MY
98_osh,2020-01-31,20,1.266474723815918,MY
98_osh,2020-01-31,30,1.2641855478286743,MY
98_osh,2020-01-31,40,1.1674233675003052,MY
98_osh,2020-01-31,50,1.1662065982818604,MY
98_osh,2020-02-01,5,1.2782742977142334,MY
98_osh,2020-02-01,10,1.278577208518982,MY
98_osh,2020-02-01,15,1.2789489030838013,MY
98_osh,2020-02-01,20,1.2795851230621338,MY
98_osh,2020-02-01,30,1.282280206680298,MY
98_osh,2020-02-01,40,1.173145055770874,MY
98_osh,2020-02-01,50,1.1748101711273191,MY
98_osh,2020-02-02,5,1.3226172924041748,MY
98_osh,2020-02-02,10,1.3227683305740356,MY
98_osh,2020-02-02,15,1.323047161102295,MY
98_osh,2020-02-02,20,1.323615789413452,MY
98_osh,2020-02-02,30,1.3266505002975464,MY
98_osh,2020-02-02,40,1.205065131187439,MY
98_osh,2020-02-02,50,1.2067573070526123,MY
98_osh,2020-02-03,5,1.3357446193695068,MY
98_osh,2020-02-03,10,1.3358051776885986,MY
98_osh,2020-02-03,15,1.3359370231628418,MY
98_osh,2020-02-03,20,1.3362293243408203,MY
98_osh,2020-02-03,30,1.3381342887878418,MY
98_osh,2020-02-03,40,1.2091774940490725,MY
98_osh,2020-02-03,50,1.2098703384399414,MY
98_osh,2020-02-04,5,1.3530833721160889,MY
98_osh,2020-02-04,10,1.3530758619308472,MY
98_osh,2020-02-04,15,1.3531200885772705,MY
98_osh,2020-02-04,20,1.3532960414886477,MY
98_osh,2020-02-04,30,1.3554270267486572,MY
98_osh,2020-02-04,40,1.220294952392578,MY
98_osh,2020-02-04,50,1.2183997631072998,MY
98_osh,2020-02-05,5,1.403445839881897,MY
98_osh,2020-02-05,10,1.403328776359558,MY
98_osh,2020-02-05,15,1.4032907485961914,MY
98_osh,2020-02-05,20,1.403278112411499,MY
98_osh,2020-02-05,30,1.4056658744812012,MY
98_osh,2020-02-05,40,1.2662274837493896,MY
98_osh,2020-02-05,50,1.2582136392593384,MY
98_osh,2020-02-06,5,1.4406347274780271,MY
98_osh,2020-02-06,10,1.4402960538864136,MY
98_osh,2020-02-06,15,1.4399970769882202,MY
98_osh,2020-02-06,20,1.4396764039993286,MY
98_osh,2020-02-06,30,1.4413937330245972,MY
98_osh,2020-02-06,40,1.316794991493225,MY
98_osh,2020-02-06,50,1.3094159364700315,MY
98_osh,2020-02-07,5,1.466639757156372,MY
98_osh,2020-02-07,10,1.4666765928268433,MY
98_osh,2020-02-07,15,1.4667718410491943,MY
98_osh,2020-02-07,20,1.4671096801757812,MY
98_osh,2020-02-07,30,1.471551775932312,MY
98_osh,2020-02-07,40,1.3694742918014526,MY
98_osh,2020-02-07,50,1.3703566789627075,MY
98_osh,2020-02-08,5,1.4917434453964231,MY
98_osh,2020-02-08,10,1.4921339750289917,MY
98_osh,2020-02-08,15,1.4925915002822876,MY
98_osh,2020-02-08,20,1.4935046434402466,MY
98_osh,2020-02-08,30,1.5006219148635864,MY
98_osh,2020-02-08,40,1.4188168048858645,MY
98_osh,2020-02-08,50,1.4221506118774414,MY
98_osh,2020-02-09,5,1.517798900604248,MY
98_osh,2020-02-09,10,1.5182275772094729,MY
98_osh,2020-02-09,15,1.518739938735962,MY
98_osh,2020-02-09,20,1.5197564363479614,MY
98_osh,2020-02-09,30,1.5273157358169556,MY
98_osh,2020-02-09,40,1.4674670696258545,MY
98_osh,2020-02-09,50,1.4717559814453125,MY
98_osh,2020-02-10,5,1.538267731666565,MY
98_osh,2020-02-10,10,1.5386420488357544,MY
98_osh,2020-02-10,15,1.5391030311584473,MY
98_osh,2020-02-10,20,1.540025234222412,MY
98_osh,2020-02-10,30,1.5469403266906738,MY
98_osh,2020-02-10,40,1.5045849084854126,MY
98_osh,2020-02-10,50,1.5084693431854248,MY
98_osh,2020-02-11,5,1.5639967918395996,MY
98_osh,2020-02-11,10,1.5644025802612305,MY
98_osh,2020-02-11,15,1.5649744272232056,MY
98_osh,2020-02-11,20,1.5659303665161133,MY
98_osh,2020-02-11,30,1.5717906951904297,MY
98_osh,2020-02-11,40,1.539546012878418,MY
98_osh,2020-02-11,50,1.5372081995010376,MY
98_osh,2020-02-12,5,1.5748363733291626,MY
98_osh,2020-02-12,10,1.576300859451294,MY
98_osh,2020-02-12,15,1.5781261920928955,MY
98_osh,2020-02-12,20,1.5800349712371826,MY
98_osh,2020-02-12,30,1.5816797018051147,MY
98_osh,2020-02-12,40,1.5620596408843994,MY
98_osh,2020-02-12,50,1.5555500984191897,MY
98_osh,2020-02-13,5,1.5743522644042969,MY
98_osh,2020-02-13,10,1.5762454271316528,MY
98_osh,2020-02-13,15,1.5727802515029907,MY
98_osh,2020-02-13,20,1.5511547327041626,MY
98_osh,2020-02-13,30,1.5191190242767334,MY
98_osh,2020-02-13,40,1.496349573135376,MY
98_osh,2020-02-13,50,1.4775727987289429,MY
98_osh,2020-02-14,5,1.5576133728027344,MY
98_osh,2020-02-14,10,1.553845763206482,MY
98_osh,2020-02-14,15,1.5472420454025269,MY
98_osh,2020-02-14,20,1.5281932353973389,MY
98_osh,2020-02-14,30,1.472500205039978,MY
98_osh,2020-02-14,40,1.4375957250595093,MY
98_osh,2020-02-14,50,1.39043927192688,MY
98_osh,2020-02-15,5,1.5340603590011597,MY
98_osh,2020-02-15,10,1.5317156314849854,MY
98_osh,2020-02-15,15,1.529098391532898,MY
98_osh,2020-02-15,20,1.5249361991882324,MY
98_osh,2020-02-15,30,1.504459023475647,MY
98_osh,2020-02-15,40,1.4939149618148804,MY
98_osh,2020-02-15,50,1.4578132629394531,MY
98_osh,2020-02-16,5,1.475014328956604,MY
98_osh,2020-02-16,10,1.4747904539108276,MY
98_osh,2020-02-16,15,1.474507451057434,MY
98_osh,2020-02-16,20,1.4740121364593506,MY
98_osh,2020-02-16,30,1.4703582525253296,MY
98_osh,2020-02-16,40,1.476102590560913,MY
98_osh,2020-02-16,50,1.4717243909835815,MY
98_osh,2020-02-17,5,1.3887555599212646,MY
98_osh,2020-02-17,10,1.3891961574554443,MY
98_osh,2020-02-17,15,1.3895946741104126,MY
98_osh,2020-02-17,20,1.3900930881500244,MY
98_osh,2020-02-17,30,1.3899801969528198,MY
98_osh,2020-02-17,40,1.3825674057006836,MY
98_osh,2020-02-17,50,1.381396770477295,MY
98_osh,2020-02-18,5,1.3771820068359375,MY
98_osh,2020-02-18,10,1.3772807121276855,MY
98_osh,2020-02-18,15,1.3773692846298218,MY
98_osh,2020-02-18,20,1.3774404525756836,MY
98_osh,2020-02-18,30,1.3790922164916992,MY
98_osh,2020-02-18,40,1.3540687561035156,MY
98_osh,2020-02-18,50,1.3493150472640991,MY
98_osh,2020-02-19,5,1.4160491228103638,MY
98_osh,2020-02-19,10,1.4161045551300049,MY
98_osh,2020-02-19,15,1.4161279201507568,MY
98_osh,2020-02-19,20,1.41605806350708,MY
98_osh,2020-02-19,30,1.4180673360824585,MY
98_osh,2020-02-19,40,1.396924376487732,MY
98_osh,2020-02-19,50,1.3901243209838867,MY
98_osh,2020-02-20,5,1.4484871625900269,MY
98_osh,2020-02-20,10,1.4488389492034912,MY
98_osh,2020-02-20,15,1.4492312669754028,MY
98_osh,2020-02-20,20,1.449620246887207,MY
98_osh,2020-02-20,30,1.4529837369918823,MY
98_osh,2020-02-20,40,1.4573612213134766,MY
98_osh,2020-02-20,50,1.4462409019470217,MY
98_osh,2020-02-21,5,1.463581919670105,MY
98_osh,2020-02-21,10,1.4640790224075315,MY
98_osh,2020-02-21,15,1.4646092653274536,MY
98_osh,2020-02-21,20,1.4650201797485352,MY
98_osh,2020-02-21,30,1.4662761688232422,MY
98_osh,2020-02-21,40,1.5007449388504028,MY
98_osh,2020-02-21,50,1.4787176847457886,MY
98_osh,2020-02-22,5,1.4321376085281372,MY
98_osh,2020-02-22,10,1.432741403579712,MY
98_osh,2020-02-22,15,1.433264136314392,MY
98_osh,2020-02-22,20,1.4334466457366943,MY
98_osh,2020-02-22,30,1.4311556816101074,MY
98_osh,2020-02-22,40,1.4982160329818726,MY
98_osh,2020-02-22,50,1.4925912618637085,MY
98_osh,2020-02-23,5,1.3993768692016602,MY
98_osh,2020-02-23,10,1.3999971151351929,MY
98_osh,2020-02-23,15,1.4005175828933716,MY
98_osh,2020-02-23,20,1.4011167287826538,MY
98_osh,2020-02-23,30,1.4006202220916748,MY
98_osh,2020-02-23,40,1.4756250381469729,MY
98_osh,2020-02-23,50,1.4744718074798584,MY
98_osh,2020-02-24,5,1.419689059257507,MY
98_osh,2020-02-24,10,1.4198687076568604,MY
98_osh,2020-02-24,15,1.4192078113555908,MY
98_osh,2020-02-24,20,1.4160614013671875,MY
98_osh,2020-02-24,30,1.3957525491714478,MY
98_osh,2020-02-24,40,1.4440470933914185,MY
98_osh,2020-02-24,50,1.4136501550674438,MY
98_osh,2020-02-25,5,1.4528148174285889,MY
98_osh,2020-02-25,10,1.4523378610610962,MY
98_osh,2020-02-25,15,1.450365662574768,MY
98_osh,2020-02-25,20,1.4402000904083252,MY
98_osh,2020-02-25,30,1.3672212362289429,MY
98_osh,2020-02-25,40,1.3668975830078125,MY
98_osh,2020-02-25,50,1.3182382583618164,MY
98_osh,2020-02-26,5,1.4350063800811768,MY
98_osh,2020-02-26,10,1.437434196472168,MY
98_osh,2020-02-26,15,1.439205288887024,MY
98_osh,2020-02-26,20,1.4329628944396973,MY
98_osh,2020-02-26,30,1.3169604539871216,MY
98_osh,2020-02-26,40,1.2892603874206543,MY
98_osh,2020-02-26,50,1.2398110628128052,MY
98_osh,2020-02-27,5,1.3892581462860107,MY
98_osh,2020-02-27,10,1.3899762630462646,MY
98_osh,2020-02-27,15,1.3894020318984983,MY
98_osh,2020-02-27,20,1.382839918136597,MY
98_osh,2020-02-27,30,1.313738465309143,MY
98_osh,2020-02-27,40,1.2600873708724976,MY
98_osh,2020-02-27,50,1.1734163761138916,MY
98_osh,2020-02-28,5,1.3557864427566528,MY
98_osh,2020-02-28,10,1.3563343286514282,MY
98_osh,2020-02-28,15,1.3562527894973757,MY
98_osh,2020-02-28,20,1.3535206317901611,MY
98_osh,2020-02-28,30,1.3216841220855713,MY
98_osh,2020-02-28,40,1.2723408937454224,MY
98_osh,2020-02-28,50,1.167858362197876,MY
98_osh,2020-02-29,5,1.313761830329895,MY
98_osh,2020-02-29,10,1.3125219345092771,MY
98_osh,2020-02-29,15,1.3108099699020386,MY
98_osh,2020-02-29,20,1.3068633079528809,MY
98_osh,2020-02-29,30,1.294861912727356,MY
98_osh,2020-02-29,40,1.3233885765075684,MY
98_osh,2020-02-29,50,1.2772693634033203,MY
98_osh,2020-03-01,5,1.2899383306503296,MY
98_osh,2020-03-01,10,1.2874494791030884,MY
98_osh,2020-03-01,15,1.2838127613067627,MY
98_osh,2020-03-01,20,1.2759099006652832,MY
98_osh,2020-03-01,30,1.2517592906951904,MY
98_osh,2020-03-01,40,1.293709635734558,MY
98_osh,2020-03-01,50,1.2652815580368042,MY
98_osh,2020-03-02,5,1.2490683794021606,MY
98_osh,2020-03-02,10,1.2464553117752075,MY
98_osh,2020-03-02,15,1.243588089942932,MY
98_osh,2020-03-02,20,1.238377809524536,MY
98_osh,2020-03-02,30,1.2221885919570925,MY
98_osh,2020-03-02,40,1.275501370429993,MY
98_osh,2020-03-02,50,1.25359845161438,MY
98_osh,2020-03-03,5,1.277470350265503,MY
98_osh,2020-03-03,10,1.2754617929458618,MY
98_osh,2020-03-03,15,1.2720203399658203,MY
98_osh,2020-03-03,20,1.2622876167297363,MY
98_osh,2020-03-03,30,1.2173477411270142,MY
98_osh,2020-03-03,40,1.229525804519653,MY
98_osh,2020-03-03,50,1.1877046823501587,MY
98_osh,2020-03-04,5,1.2898858785629272,MY
98_osh,2020-03-04,10,1.2867872714996338,MY
98_osh,2020-03-04,15,1.2818585634231567,MY
98_osh,2020-03-04,20,1.2706298828125,MY
98_osh,2020-03-04,30,1.233728051185608,MY
98_osh,2020-03-04,40,1.2440837621688845,MY
98_osh,2020-03-04,50,1.1496554613113403,MY
98_osh,2020-03-05,5,1.2886537313461304,MY
98_osh,2020-03-05,10,1.2871384620666504,MY
98_osh,2020-03-05,15,1.2833609580993652,MY
98_osh,2020-03-05,20,1.262480616569519,MY
98_osh,2020-03-05,30,1.1874552965164185,MY
98_osh,2020-03-05,40,1.1794270277023315,MY
98_osh,2020-03-05,50,1.0570080280303955,MY
98_osh,2020-03-06,5,1.3100486993789673,MY
98_osh,2020-03-06,10,1.3083984851837158,MY
98_osh,2020-03-06,15,1.3045300245285034,MY
98_osh,2020-03-06,20,1.281964898109436,MY
98_osh,2020-03-06,30,1.0984221696853638,MY
98_osh,2020-03-06,40,1.033205509185791,MY
98_osh,2020-03-06,50,0.9211452603340148,MY
98_osh,2020-03-07,5,1.2713204622268677,MY
98_osh,2020-03-07,10,1.2761529684066772,MY
98_osh,2020-03-07,15,1.282699704170227,MY
98_osh,2020-03-07,20,1.2809418439865112,MY
98_osh,2020-03-07,30,1.0511900186538696,MY
98_osh,2020-03-07,40,0.9175585508346558,MY
98_osh,2020-03-07,50,0.81822270154953,MY
98_osh,2020-03-08,5,1.2035925388336182,MY
98_osh,2020-03-08,10,1.2207856178283691,MY
98_osh,2020-03-08,15,1.2509942054748535,MY
98_osh,2020-03-08,20,1.2702326774597168,MY
98_osh,2020-03-08,30,1.0273383855819702,MY
98_osh,2020-03-08,40,0.8391338586807251,MY
98_osh,2020-03-08,50,0.7328251004219055,MY
98_osh,2020-03-09,5,1.1250046491622925,MY
98_osh,2020-03-09,10,1.160812497138977,MY
98_osh,2020-03-09,15,1.2281121015548706,MY
98_osh,2020-03-09,20,1.2628629207611084,MY
98_osh,2020-03-09,30,1.01545512676239,MY
98_osh,2020-03-09,40,0.7692309617996216,MY
98_osh,2020-03-09,50,0.6621717810630798,MY
98_osh,2020-03-10,5,1.0573647022247314,MY
98_osh,2020-03-10,10,1.1095556020736694,MY
98_osh,2020-03-10,15,1.1823346614837646,MY
98_osh,2020-03-10,20,1.2168240547180176,MY
98_osh,2020-03-10,30,0.9815974235534668,MY
98_osh,2020-03-10,40,0.7006819844245911,MY
98_osh,2020-03-10,50,0.5996065139770508,MY
98_osh,2020-03-11,5,1.0116156339645386,MY
98_osh,2020-03-11,10,1.0915607213974,MY
98_osh,2020-03-11,15,1.16204571723938,MY
98_osh,2020-03-11,20,1.174444556236267,MY
98_osh,2020-03-11,30,0.9247300028800964,MY
98_osh,2020-03-11,40,0.6341122984886169,MY
98_osh,2020-03-11,50,0.5387758016586304,MY
98_osh,2020-03-12,5,0.9782084226608276,MY
98_osh,2020-03-12,10,1.0395605564117432,MY
98_osh,2020-03-12,15,1.1376415491104126,MY
98_osh,2020-03-12,20,1.188312292098999,MY
98_osh,2020-03-12,30,0.9002187252044678,MY
98_osh,2020-03-12,40,0.5832719802856445,MY
98_osh,2020-03-12,50,0.4901381134986877,MY
98_osh,2020-03-13,5,1.0256006717681885,MY
98_osh,2020-03-13,10,1.0324779748916626,MY
98_osh,2020-03-13,15,1.0469754934310913,MY
98_osh,2020-03-13,20,1.116571068763733,MY
98_osh,2020-03-13,30,0.8779056668281555,MY
98_osh,2020-03-13,40,0.5271862745285034,MY
98_osh,2020-03-13,50,0.4425819218158722,MY
98_osh,2020-03-14,5,1.0168598890304563,MY
98_osh,2020-03-14,10,1.0220547914505005,MY
98_osh,2020-03-14,15,1.0297547578811646,MY
98_osh,2020-03-14,20,1.0539268255233765,MY
98_osh,2020-03-14,30,0.8539903163909912,MY
98_osh,2020-03-14,40,0.4749625325202942,MY
98_osh,2020-03-14,50,0.4009606540203094,MY
98_osh,2020-03-15,5,0.9623492360115052,MY
98_osh,2020-03-15,10,0.9745413064956664,MY
98_osh,2020-03-15,15,0.9922019243240356,MY
98_osh,2020-03-15,20,1.031869888305664,MY
98_osh,2020-03-15,30,0.8557353019714355,MY
98_osh,2020-03-15,40,0.4526131451129913,MY
98_osh,2020-03-15,50,0.3714016079902649,MY
98_osh,2020-03-16,5,0.9356871843338012,MY
98_osh,2020-03-16,10,0.9449370503425598,MY
98_osh,2020-03-16,15,0.9558870196342468,MY
98_osh,2020-03-16,20,0.9761396646499634,MY
98_osh,2020-03-16,30,0.8514131307601929,MY
98_osh,2020-03-16,40,0.4398901760578155,MY
98_osh,2020-03-16,50,0.3518741130828857,MY
98_osh,2020-03-17,5,0.8825660943984985,MY
98_osh,2020-03-17,10,0.8905603289604187,MY
98_osh,2020-03-17,15,0.9102482795715332,MY
98_osh,2020-03-17,20,0.94057697057724,MY
98_osh,2020-03-17,30,0.8519388437271118,MY
98_osh,2020-03-17,40,0.4375276863574981,MY
98_osh,2020-03-17,50,0.3418987691402435,MY
98_osh,2020-03-18,5,0.796671450138092,MY
98_osh,2020-03-18,10,0.8125335574150085,MY
98_osh,2020-03-18,15,0.8566170930862427,MY
