Site,Date,Depth,Temp
98_osh,2024-12-07,50,11.492141492664814
98_osh,2024-12-08,5,11.035828739404678
98_osh,2024-12-08,10,11.035828739404678
98_osh,2024-12-08,15,11.035828739404678
98_osh,2024-12-08,20,11.035828739404678
98_osh,2024-12-08,30,11.035828739404678
98_osh,2024-12-08,40,11.435743287205696
98_osh,2024-12-08,50,11.395458854734898
98_osh,2024-12-09,5,10.928891882300375
98_osh,2024-12-09,10,10.928891882300375
98_osh,2024-12-09,15,10.928891882300375
98_osh,2024-12-09,20,10.928891882300375
98_osh,2024-12-09,30,10.928891882300375
98_osh,2024-12-09,40,11.094424277544022
98_osh,2024-12-09,50,11.274605557322502
98_osh,2024-12-10,5,10.82781457901001
98_osh,2024-12-10,10,10.82781457901001
98_osh,2024-12-10,15,10.82781457901001
98_osh,2024-12-10,20,10.82781457901001
98_osh,2024-12-10,30,10.82781457901001
98_osh,2024-12-10,40,10.895931892096996
98_osh,2024-12-10,50,11.1676687002182
98_osh,2024-12-11,5,10.667409293353558
98_osh,2024-12-11,10,10.667409293353558
98_osh,2024-12-11,15,10.667409293353558
98_osh,2024-12-11,20,10.667409293353558
98_osh,2024-12-11,30,10.667409293353558
98_osh,2024-12-11,40,10.759697265923023
98_osh,2024-12-11,50,11.040223404765127
98_osh,2024-12-12,5,10.507736451923847
98_osh,2024-12-12,10,10.507736451923847
98_osh,2024-12-12,15,10.507736451923847
98_osh,2024-12-12,20,10.507736451923847
98_osh,2024-12-12,30,10.507736451923847
98_osh,2024-12-12,40,10.556810215115547
98_osh,2024-12-12,50,10.900326557457449
98_osh,2024-12-13,5,10.378826268017292
98_osh,2024-12-13,10,10.378826268017292
98_osh,2024-12-13,15,10.378826268017292
98_osh,2024-12-13,20,10.378826268017292
98_osh,2024-12-13,30,10.378826268017292
98_osh,2024-12-13,40,10.379558712244034
98_osh,2024-12-13,50,10.799981698393822
98_osh,2024-12-14,5,10.244056530296804
98_osh,2024-12-14,10,10.244056530296804
98_osh,2024-12-14,15,10.244056530296804
98_osh,2024-12-14,20,10.244056530296804
98_osh,2024-12-14,30,10.244056530296804
98_osh,2024-12-14,40,10.244056530296804
98_osh,2024-12-14,50,10.620532862842085
98_osh,2024-12-15,5,10.122470788657663
98_osh,2024-12-15,10,10.122470788657663
98_osh,2024-12-15,15,10.122470788657663
98_osh,2024-12-15,20,10.122470788657663
98_osh,2024-12-15,30,10.122470788657663
98_osh,2024-12-15,40,10.122470788657663
98_osh,2024-12-15,50,10.481368459761145
98_osh,2024-12-16,5,10.040437035262585
98_osh,2024-12-16,10,10.040437035262585
98_osh,2024-12-16,15,10.040437035262585
98_osh,2024-12-16,20,10.040437035262585
98_osh,2024-12-16,30,10.040437035262585
98_osh,2024-12-16,40,10.040437035262585
98_osh,2024-12-16,50,10.13272500783205
98_osh,2024-12-17,5,9.99722282588482
98_osh,2024-12-17,10,9.99722282588482
98_osh,2024-12-17,15,9.99722282588482
98_osh,2024-12-17,20,9.99722282588482
98_osh,2024-12-17,30,9.99722282588482
98_osh,2024-12-17,40,9.99722282588482
98_osh,2024-12-17,50,9.99795527011156
98_osh,2024-12-18,5,9.967925056815147
98_osh,2024-12-18,10,9.967925056815147
98_osh,2024-12-18,15,9.967925056815147
98_osh,2024-12-18,20,9.967925056815147
98_osh,2024-12-18,30,9.96865750104189
98_osh,2024-12-18,40,9.96865750104189
98_osh,2024-12-18,50,9.96865750104189
98_osh,2024-12-19,5,9.906399741768835
98_osh,2024-12-19,10,9.906399741768835
98_osh,2024-12-19,15,9.906399741768835
98_osh,2024-12-19,20,9.906399741768835
98_osh,2024-12-19,30,9.906399741768835
98_osh,2024-12-19,40,9.906399741768835
98_osh,2024-12-19,50,9.906399741768835
98_osh,2024-12-20,5,9.829493097960947
98_osh,2024-12-20,10,9.829493097960947
98_osh,2024-12-20,15,9.829493097960947
98_osh,2024-12-20,20,9.829493097960947
98_osh,2024-12-20,30,9.829493097960947
98_osh,2024-12-20,40,9.829493097960947
98_osh,2024-12-20,50,9.829493097960947
98_osh,2024-12-21,5,9.787743777036669
98_osh,2024-12-21,10,9.787743777036669
98_osh,2024-12-21,15,9.787743777036669
98_osh,2024-12-21,20,9.787743777036669
98_osh,2024-12-21,30,9.787743777036669
98_osh,2024-12-21,40,9.787743777036669
98_osh,2024-12-21,50,9.787743777036669
98_osh,2024-12-22,5,9.74379712343216
98_osh,2024-12-22,10,9.74379712343216
98_osh,2024-12-22,15,9.74379712343216
98_osh,2024-12-22,20,9.74379712343216
98_osh,2024-12-22,30,9.7445295676589
98_osh,2024-12-22,40,9.7445295676589
98_osh,2024-12-22,50,9.7445295676589
98_osh,2024-12-23,5,9.671285144984722
98_osh,2024-12-23,10,9.671285144984722
98_osh,2024-12-23,15,9.671285144984722
98_osh,2024-12-23,20,9.671285144984722
98_osh,2024-12-23,30,9.672017589211464
98_osh,2024-12-23,40,9.672017589211464
98_osh,2024-12-23,50,9.672017589211464
98_osh,2024-12-24,5,9.599505610764028
98_osh,2024-12-24,10,9.599505610764028
98_osh,2024-12-24,15,9.599505610764028
98_osh,2024-12-24,20,9.599505610764028
98_osh,2024-12-24,30,9.599505610764028
98_osh,2024-12-24,40,9.599505610764028
98_osh,2024-12-24,50,9.599505610764028
98_osh,2024-12-25,5,9.534318074584007
98_osh,2024-12-25,10,9.542374961078169
98_osh,2024-12-25,15,9.5482345148921
98_osh,2024-12-25,20,9.549699403345585
98_osh,2024-12-25,30,9.551164291799068
98_osh,2024-12-25,40,9.551164291799068
98_osh,2024-12-25,50,9.551164291799068
98_osh,2024-12-26,5,9.46620076149702
98_osh,2024-12-26,10,9.46620076149702
98_osh,2024-12-26,15,9.46620076149702
98_osh,2024-12-26,20,9.46620076149702
98_osh,2024-12-26,30,9.46620076149702
98_osh,2024-12-26,40,9.46620076149702
98_osh,2024-12-26,50,9.46620076149702
98_osh,2024-12-27,5,9.32630391418934
